week,ingredient,weather_condition,has_promotion,special_event,actual_demand,lag_1,lag_2,lag_4,rolling_4w,predicted_demand,stock_alert
2024-10-14,black tea,Rainy,False,False,2687,971.0,433.0,1876.0,2522.5,2560.5686,Normal
2024-10-14,black tea,Rainy,True,False,1333,2687.0,971.0,5999.0,1356.0,996.1595,Overstock Risk
2024-10-14,black tea,Sunny,False,False,8752,1333.0,2687.0,433.0,3435.75,7718.848,Normal
2024-10-14,black tea,Sunny,False,True,1228,8752.0,1333.0,971.0,3500.0,1168.2856,Normal
2024-10-14,black tea,Sunny,True,False,571,1228.0,8752.0,2687.0,2971.0,895.71704,Understock Risk
2024-10-21,black tea,Cloudy,False,False,1885,571.0,1228.0,1333.0,3109.0,4044.587,Understock Risk
2024-10-21,black tea,Cloudy,False,True,336,1885.0,571.0,8752.0,1005.0,715.12646,Understock Risk
2024-10-21,black tea,Cloudy,True,False,752,336.0,1885.0,1228.0,886.0,691.26276,Normal
2024-10-21,black tea,Rainy,False,False,687,752.0,336.0,571.0,915.0,869.03973,Understock Risk
2024-10-21,black tea,Rainy,True,False,1910,687.0,752.0,1885.0,921.25,1045.203,Overstock Risk
2024-10-21,black tea,Sunny,False,False,8744,1910.0,687.0,336.0,3023.25,7693.605,Normal
2024-10-21,black tea,Sunny,False,True,1089,8744.0,1910.0,752.0,3107.5,1259.567,Normal
2024-10-21,black tea,Sunny,True,False,4906,1089.0,8744.0,687.0,4162.25,4425.173,Normal
2024-10-28,black tea,Cloudy,False,False,2607,4906.0,1089.0,1910.0,4336.5,4822.917,Understock Risk
2024-10-28,black tea,Cloudy,False,True,502,2607.0,4906.0,8744.0,2276.0,513.90424,Normal
2024-10-28,black tea,Cloudy,True,False,892,502.0,2607.0,1089.0,2226.75,1903.147,Understock Risk
2024-10-28,black tea,Rainy,False,False,3785,892.0,502.0,4906.0,1946.5,2481.9106,Overstock Risk
2024-10-28,black tea,Sunny,False,False,6249,3785.0,892.0,2607.0,2857.0,5099.205,Normal
2024-10-28,black tea,Sunny,True,False,2050,6249.0,3785.0,502.0,3244.0,2664.0974,Understock Risk
2024-11-04,black tea,Cloudy,False,False,3913,2050.0,6249.0,892.0,3999.25,4050.1338,Normal
2024-11-04,black tea,Cloudy,False,True,542,3913.0,2050.0,3785.0,3188.5,1129.1418,Understock Risk
2024-11-04,black tea,Cloudy,True,False,1617,542.0,3913.0,6249.0,2030.5,1479.3568,Normal
2024-11-04,black tea,Rainy,False,False,1313,1617.0,542.0,2050.0,1846.25,1406.2058,Normal
2024-11-04,black tea,Rainy,False,True,391,1313.0,1617.0,3913.0,965.75,500.74316,Understock Risk
2024-11-04,black tea,Rainy,True,False,816,391.0,1313.0,542.0,1034.25,736.6329,Normal
2024-11-04,black tea,Sunny,False,False,8298,816.0,391.0,1617.0,2704.5,6012.1353,Overstock Risk
2024-11-04,black tea,Sunny,False,True,182,8298.0,816.0,1313.0,2421.75,808.2026,Understock Risk
2024-11-04,black tea,Sunny,True,False,1197,182.0,8298.0,391.0,2623.25,1726.4656,Understock Risk
2024-11-11,black tea,Cloudy,False,False,3689,1197.0,182.0,816.0,3341.5,4196.6543,Normal
2024-11-11,black tea,Cloudy,True,False,1461,3689.0,1197.0,8298.0,1632.25,1127.2958,Overstock Risk
2024-11-11,black tea,Rainy,False,False,1170,1461.0,3689.0,182.0,1879.25,1429.9423,Understock Risk
2024-11-11,black tea,Sunny,False,False,9535,1170.0,1461.0,1197.0,3963.75,7996.9453,Normal
2024-11-11,black tea,Sunny,False,True,1335,9535.0,1170.0,3689.0,3375.25,1496.5334,Normal
2024-11-11,black tea,Sunny,True,False,1910,1335.0,9535.0,1461.0,3487.5,2675.8718,Understock Risk
2024-11-18,black tea,Cloudy,False,False,547,1910.0,1335.0,1170.0,3331.75,3967.2073,Understock Risk
2024-11-18,black tea,Cloudy,False,True,379,547.0,1910.0,9535.0,1042.75,817.6364,Understock Risk
2024-11-18,black tea,Rainy,False,False,2792,379.0,547.0,1335.0,1407.0,1631.0237,Overstock Risk
2024-11-18,black tea,Sunny,False,False,8097,2792.0,379.0,1910.0,2953.75,6056.814,Overstock Risk
2024-11-18,black tea,Sunny,True,False,2770,8097.0,2792.0,547.0,3509.5,2703.6948,Normal
2024-11-25,black tea,Cloudy,False,False,1672,2770.0,8097.0,379.0,3832.75,2990.5312,Understock Risk
2024-11-25,black tea,Cloudy,True,False,1135,1672.0,2770.0,2792.0,3418.5,1808.9475,Understock Risk
2024-11-25,black tea,Rainy,False,False,1959,1135.0,1672.0,8097.0,1884.0,2216.45,Normal
2024-11-25,black tea,Rainy,True,False,1045,1959.0,1135.0,2770.0,1452.75,1150.9062,Normal
2024-11-25,black tea,Sunny,False,False,6905,1045.0,1959.0,1672.0,2761.0,6106.8096,Normal
2024-11-25,black tea,Sunny,True,False,2065,6905.0,1045.0,1135.0,2993.5,1630.5334,Overstock Risk
2024-12-02,black tea,Cloudy,False,False,3910,2065.0,6905.0,1959.0,3481.25,2458.1047,Overstock Risk
2024-12-02,black tea,Cloudy,True,False,1066,3910.0,2065.0,1045.0,3486.5,1765.2465,Understock Risk
2024-12-02,black tea,Rainy,False,False,3905,1066.0,3910.0,6905.0,2736.5,2489.0876,Overstock Risk
2024-12-02,black tea,Sunny,False,False,6565,3905.0,1066.0,2065.0,3861.5,6664.5654,Normal
2024-12-02,black tea,Sunny,False,True,1220,6565.0,3905.0,3910.0,3189.0,701.43036,Overstock Risk
2024-12-02,black tea,Sunny,True,False,1533,1220.0,6565.0,1066.0,3305.75,3229.504,Understock Risk
2024-12-09,black tea,Cloudy,False,False,3523,1533.0,1220.0,3905.0,3210.25,3697.3984,Normal
2024-12-09,black tea,Cloudy,False,True,721,3523.0,1533.0,6565.0,1749.25,577.1165,Normal
2024-12-09,black tea,Cloudy,True,False,1648,721.0,3523.0,1220.0,1856.25,1249.8971,Overstock Risk
2024-12-09,black tea,Rainy,False,False,1760,1648.0,721.0,1533.0,1913.0,1627.0549,Normal
2024-12-09,black tea,Sunny,False,False,10165,1760.0,1648.0,3523.0,3573.5,7083.0522,Overstock Risk
2024-12-09,black tea,Sunny,True,False,2498,10165.0,1760.0,721.0,4017.75,3359.3796,Understock Risk
2024-12-16,black tea,Cloudy,False,False,2945,2498.0,10165.0,1648.0,4342.0,4515.9995,Understock Risk
2024-12-16,black tea,Cloudy,True,False,1273,2945.0,2498.0,1760.0,4220.25,3699.4011,Understock Risk
2024-12-16,black tea,Rainy,False,False,1463,1273.0,2945.0,10165.0,2044.75,2382.0981,Understock Risk
2024-12-16,black tea,Sunny,False,False,4757,1463.0,1273.0,2498.0,2609.5,5474.9194,Normal
2024-12-16,black tea,Sunny,False,True,1070,4757.0,1463.0,2945.0,2140.75,1002.84454,Normal
2024-12-16,black tea,Sunny,True,False,809,1070.0,4757.0,1273.0,2024.75,1371.9778,Understock Risk
2024-12-23,black tea,Cloudy,False,False,6365,809.0,1070.0,1463.0,3250.25,4113.1,Overstock Risk
2024-12-23,black tea,Cloudy,True,False,1361,6365.0,809.0,4757.0,2401.25,1039.6459,Overstock Risk
2024-12-23,black tea,Rainy,False,False,3080,1361.0,6365.0,1070.0,2903.75,1788.0322,Overstock Risk
2024-12-23,black tea,Sunny,False,False,9187,3080.0,1361.0,809.0,4998.25,7864.716,Normal
2024-12-23,black tea,Sunny,False,True,1026,9187.0,3080.0,6365.0,3663.5,1233.8368,Understock Risk
2024-12-23,black tea,Sunny,True,False,1878,1026.0,9187.0,1361.0,3792.75,4030.0054,Understock Risk
2024-12-30,black tea,Cloudy,False,False,2368,1878.0,1026.0,3080.0,3614.75,4151.9517,Understock Risk
2024-12-30,black tea,Rainy,False,False,883,2368.0,1878.0,9187.0,1538.75,1387.6736,Understock Risk
2024-12-30,black tea,Sunny,False,False,3600,883.0,2368.0,1026.0,2182.25,4205.6226,Normal
2024-01-01,butter,Sunny,False,False,3512,762.0,2233.0,1085.0,1808.25,3295.6333,Normal
2024-01-01,butter,Sunny,False,True,431,3512.0,762.0,726.0,1734.5,401.63174,Normal
2024-01-01,butter,Sunny,True,False,1418,431.0,3512.0,2233.0,1530.75,1212.8397,Normal
2024-01-08,butter,Cloudy,False,False,682,1418.0,431.0,762.0,1510.75,1260.895,Understock Risk
2024-01-08,butter,Cloudy,False,True,740,682.0,1418.0,3512.0,817.75,690.23785,Normal
2024-01-08,butter,Cloudy,True,False,667,740.0,682.0,431.0,876.75,699.54,Normal
2024-01-08,butter,Rainy,False,False,1519,667.0,740.0,1418.0,902.0,1260.069,Normal
2024-01-08,butter,Sunny,False,False,3348,1519.0,667.0,682.0,1568.5,2814.0083,Normal
2024-01-08,butter,Sunny,True,False,1071,3348.0,1519.0,740.0,1651.25,1297.1317,Understock Risk
2024-01-15,butter,Cloudy,False,False,2646,1071.0,3348.0,667.0,2146.0,2471.996,Normal
2024-01-15,butter,Cloudy,True,False,1435,2646.0,1071.0,1519.0,2125.0,1289.4236,Normal
2024-01-15,butter,Rainy,False,False,632,1435.0,2646.0,3348.0,1446.0,809.1399,Understock Risk
2024-01-15,butter,Rainy,True,False,908,632.0,1435.0,1071.0,1405.25,1163.4753,Understock Risk
2024-01-15,butter,Sunny,False,False,2838,908.0,632.0,2646.0,1453.25,2899.339,Normal
2024-01-15,butter,Sunny,True,False,1068,2838.0,908.0,1435.0,1361.5,1192.5928,Normal
2024-01-22,butter,Cloudy,False,False,1948,1068.0,2838.0,632.0,1690.5,1961.8925,Normal
2024-01-22,butter,Rainy,False,False,1860,1948.0,1068.0,908.0,1928.5,1705.1279,Normal
2024-01-22,butter,Sunny,False,False,4164,1860.0,1948.0,2838.0,2260.0,4297.2974,Normal
2024-01-22,butter,Sunny,True,False,1634,4164.0,1860.0,1068.0,2401.5,1533.16,Normal
2024-01-22,butter,Sunny,True,True,716,1634.0,4164.0,1948.0,2093.5,575.80023,Normal
2024-01-29,butter,Cloudy,False,False,822,716.0,1634.0,1860.0,1834.0,1529.0852,Understock Risk
2024-01-29,butter,Rainy,False,False,1804,822.0,716.0,4164.0,1244.0,1451.7892,Normal
2024-01-29,butter,Rainy,True,False,806,1804.0,822.0,1634.0,1037.0,723.1095,Normal
2024-01-29,butter,Sunny,False,False,2872,806.0,1804.0,716.0,1576.0,2962.0432,Normal
2024-01-29,butter,Sunny,False,True,1017,2872.0,806.0,822.0,1624.75,1003.1242,Normal
2024-01-29,butter,Sunny,True,False,874,1017.0,2872.0,1804.0,1392.25,939.44165,Normal
2024-02-05,butter,Cloudy,False,False,2962,874.0,1017.0,806.0,1931.25,2723.3762,Normal
2024-02-05,butter,Cloudy,True,False,686,2962.0,874.0,2872.0,1384.75,963.42053,Understock Risk
2024-02-05,butter,Rainy,False,False,2499,686.0,2962.0,1017.0,1755.25,1944.0388,Overstock Risk
2024-02-05,butter,Rainy,False,True,832,2499.0,686.0,874.0,1744.75,622.1178,Overstock Risk
2024-02-05,butter,Sunny,False,False,1449,832.0,2499.0,2962.0,1366.5,1733.6161,Normal
2024-02-05,butter,Sunny,True,False,1270,1449.0,832.0,686.0,1512.5,1537.8372,Understock Risk
2024-02-12,butter,Cloudy,False,False,5393,1270.0,1449.0,2499.0,2236.0,4655.5327,Normal
2024-02-12,butter,Cloudy,True,False,612,5393.0,1270.0,832.0,2181.0,686.1305,Normal
2024-02-12,butter,Rainy,False,False,2100,612.0,5393.0,1449.0,2343.75,2025.0052,Normal
2024-02-12,butter,Sunny,False,False,4015,2100.0,612.0,1270.0,3030.0,4670.205,Normal
2024-02-12,butter,Sunny,False,True,491,4015.0,2100.0,5393.0,1804.5,365.19348,Overstock Risk
2024-02-12,butter,Sunny,True,False,2840,491.0,4015.0,612.0,2361.5,2550.3157,Normal
2024-02-19,butter,Cloudy,False,False,4687,2840.0,491.0,2100.0,3008.25,4297.733,Normal
2024-02-19,butter,Cloudy,True,False,633,4687.0,2840.0,4015.0,2162.75,706.9255,Normal
2024-02-19,butter,Rainy,False,False,2765,633.0,4687.0,491.0,2731.25,2623.7349,Normal
2024-02-19,butter,Rainy,True,False,1832,2765.0,633.0,2840.0,2479.25,1778.9811,Normal
2024-02-19,butter,Sunny,False,False,4414,1832.0,2765.0,4687.0,2411.0,4439.2856,Normal
2024-02-19,butter,Sunny,True,False,603,4414.0,1832.0,633.0,2403.5,1044.851,Understock Risk
2024-02-26,butter,Cloudy,False,False,1351,603.0,4414.0,2765.0,2050.0,1705.8236,Understock Risk
2024-02-26,butter,Cloudy,False,True,255,1351.0,603.0,1832.0,1655.75,610.86426,Understock Risk
2024-02-26,butter,Cloudy,True,False,721,255.0,1351.0,4414.0,732.5,702.24176,Normal
2024-02-26,butter,Rainy,False,False,1056,721.0,255.0,603.0,845.75,1041.023,Normal
2024-02-26,butter,Rainy,True,False,760,1056.0,721.0,1351.0,698.0,672.95276,Normal
2024-02-26,butter,Sunny,False,False,4852,760.0,1056.0,255.0,1847.25,4508.641,Normal
2024-02-26,butter,Sunny,False,True,429,4852.0,760.0,721.0,1774.25,364.1972,Normal
2024-02-26,butter,Sunny,True,False,1481,429.0,4852.0,1056.0,1880.5,1505.3284,Normal
2024-02-26,butter,Sunny,True,True,852,1481.0,429.0,760.0,1903.5,911.59064,Normal
2024-03-04,butter,Cloudy,False,False,1912,852.0,1481.0,4852.0,1168.5,1703.4443,Normal
2024-03-04,butter,Cloudy,True,False,2497,1912.0,852.0,429.0,1685.5,2013.9131,Normal
2024-03-04,butter,Rainy,False,False,1248,2497.0,1912.0,1481.0,1627.25,1173.9343,Normal
2024-03-04,butter,Rainy,True,False,1763,1248.0,2497.0,852.0,1855.0,1600.054,Normal
2024-03-04,butter,Sunny,False,False,1541,1763.0,1248.0,1912.0,1762.25,2142.556,Understock Risk
2024-03-04,butter,Sunny,True,False,2189,1541.0,1763.0,2497.0,1685.25,2068.1152,Normal
2024-03-11,butter,Cloudy,False,False,3033,2189.0,1541.0,1248.0,2131.5,2315.422,Overstock Risk
2024-03-11,butter,Cloudy,True,False,933,3033.0,2189.0,1763.0,1924.0,1018.6845,Normal
2024-03-11,butter,Rainy,False,False,916,933.0,3033.0,1541.0,1767.75,1381.0797,Understock Risk
2024-03-11,butter,Sunny,False,False,3865,916.0,933.0,2189.0,2186.75,4486.1255,Normal
2024-03-11,butter,Sunny,True,False,2547,3865.0,916.0,3033.0,2065.25,2103.8083,Normal
2024-03-18,butter,Cloudy,False,False,1737,2547.0,3865.0,933.0,2266.25,1918.292,Normal
2024-03-18,butter,Cloudy,False,True,607,1737.0,2547.0,916.0,2189.0,733.6932,Understock Risk
2024-03-18,butter,Cloudy,True,False,595,607.0,1737.0,3865.0,1371.5,1116.2211,Understock Risk
2024-03-18,butter,Rainy,False,False,694,595.0,607.0,2547.0,908.25,1028.1849,Understock Risk
2024-03-18,butter,Rainy,False,True,959,694.0,595.0,1737.0,713.75,725.10297,Overstock Risk
2024-03-18,butter,Rainy,True,False,721,959.0,694.0,607.0,742.25,628.8411,Normal
2024-03-18,butter,Sunny,False,False,3085,721.0,959.0,595.0,1364.75,2716.4927,Normal
2024-03-18,butter,Sunny,True,False,902,3085.0,721.0,694.0,1416.75,1096.7441,Understock Risk
2024-03-25,butter,Cloudy,False,False,2748,902.0,3085.0,959.0,1864.0,2498.7717,Normal
2024-03-25,butter,Cloudy,True,False,784,2748.0,902.0,721.0,1879.75,939.7648,Normal
2024-03-25,butter,Rainy,False,False,523,784.0,2748.0,3085.0,1239.25,536.5504,Normal
2024-03-25,butter,Rainy,True,False,933,523.0,784.0,902.0,1247.0,1131.3767,Understock Risk
2024-03-25,butter,Sunny,False,False,4557,933.0,523.0,2748.0,1699.25,3846.7085,Normal
2024-03-25,butter,Sunny,False,True,656,4557.0,933.0,784.0,1667.25,514.2811,Overstock Risk
2024-03-25,butter,Sunny,True,False,1263,656.0,4557.0,523.0,1852.25,1422.9484,Normal
2024-04-01,butter,Cloudy,False,False,1741,1263.0,656.0,933.0,2054.25,2254.4937,Understock Risk
2024-04-01,butter,Rainy,False,False,364,1741.0,1263.0,4557.0,1006.0,745.5518,Understock Risk
2024-04-01,butter,Sunny,False,False,5646,364.0,1741.0,656.0,2253.5,5654.619,Normal
2024-04-08,butter,Cloudy,False,False,2007,5646.0,364.0,1263.0,2439.5,2061.6492,Normal
2024-04-08,butter,Cloudy,True,False,742,2007.0,5646.0,1741.0,2189.75,772.6748,Normal
2024-04-08,butter,Rainy,False,False,703,742.0,2007.0,364.0,2274.5,1195.0808,Understock Risk
2024-04-08,butter,Sunny,False,False,2096,703.0,742.0,5646.0,1387.0,2349.9707,Normal
2024-04-08,butter,Sunny,False,True,230,2096.0,703.0,2007.0,942.75,273.3777,Normal
2024-04-08,butter,Sunny,True,False,1641,230.0,2096.0,742.0,1167.5,1547.5319,Normal
2024-04-15,butter,Cloudy,False,False,2958,1641.0,230.0,703.0,1731.25,2555.1865,Normal
2024-04-15,butter,Cloudy,True,False,2083,2958.0,1641.0,2096.0,1728.0,1551.6572,Overstock Risk
2024-04-15,butter,Rainy,False,False,506,2083.0,2958.0,230.0,1797.0,736.1378,Understock Risk
2024-04-15,butter,Sunny,False,False,5760,506.0,2083.0,1641.0,2826.75,6160.377,Normal
2024-04-15,butter,Sunny,False,True,884,5760.0,506.0,2958.0,2308.25,915.60834,Normal
2024-04-15,butter,Sunny,True,False,1619,884.0,5760.0,2083.0,2192.25,1597.0348,Normal
2024-04-22,butter,Cloudy,False,False,1692,1619.0,884.0,506.0,2488.75,1966.296,Normal
2024-04-22,butter,Rainy,False,False,1304,1692.0,1619.0,5760.0,1374.75,1223.5092,Normal
2024-04-22,butter,Rainy,True,False,694,1304.0,1692.0,884.0,1327.25,842.4739,Understock Risk
2024-04-22,butter,Sunny,False,False,2681,694.0,1304.0,1619.0,1592.75,3018.891,Normal
2024-04-22,butter,Sunny,False,True,869,2681.0,694.0,1692.0,1387.0,694.5939,Overstock Risk
2024-04-22,butter,Sunny,True,False,621,869.0,2681.0,1304.0,1216.25,770.2175,Understock Risk
2024-04-29,butter,Cloudy,False,False,1743,621.0,869.0,694.0,1478.5,1680.8503,Normal
2024-04-29,butter,Cloudy,True,False,2271,1743.0,621.0,2681.0,1376.0,1583.1626,Overstock Risk
2024-04-29,butter,Rainy,False,False,3465,2271.0,1743.0,869.0,2025.0,2470.5947,Overstock Risk
2024-04-29,butter,Rainy,True,False,1470,3465.0,2271.0,621.0,2237.25,1147.9772,Overstock Risk
2024-04-29,butter,Sunny,False,False,1501,1470.0,3465.0,1743.0,2176.75,2207.9392,Understock Risk
2024-04-29,butter,Sunny,True,False,504,1501.0,1470.0,2271.0,1735.0,1253.8604,Understock Risk
2024-05-06,butter,Cloudy,False,False,3305,504.0,1501.0,3465.0,1695.0,2785.637,Normal
2024-05-06,butter,Cloudy,True,False,709,3305.0,504.0,1470.0,1504.75,859.58954,Understock Risk
2024-05-06,butter,Rainy,False,False,901,709.0,3305.0,1501.0,1354.75,1018.2879,Normal
2024-05-06,butter,Sunny,False,False,5268,901.0,709.0,504.0,2545.75,5511.6465,Normal
2024-05-13,butter,Cloudy,False,False,2017,5268.0,901.0,3305.0,2223.75,2095.1426,Normal
2024-05-13,butter,Cloudy,True,False,925,2017.0,5268.0,709.0,2277.75,1034.3324,Normal
2024-05-13,butter,Rainy,False,False,2093,925.0,2017.0,901.0,2575.75,2103.0696,Normal
2024-05-13,butter,Sunny,False,False,1749,2093.0,925.0,5268.0,1696.0,2212.6177,Understock Risk
2024-05-13,butter,Sunny,True,False,1296,1749.0,2093.0,2017.0,1515.75,1289.97,Normal
2024-05-20,butter,Cloudy,False,False,2590,1296.0,1749.0,925.0,1932.0,2622.5198,Normal
2024-05-20,butter,Rainy,False,False,2461,2590.0,1296.0,2093.0,2024.0,2051.6995,Normal
2024-05-20,butter,Sunny,False,False,3017,2461.0,2590.0,1749.0,2341.0,3276.4355,Normal
2024-05-27,butter,Cloudy,False,False,4294,3017.0,2461.0,1296.0,3090.5,3964.0432,Normal
2024-05-27,butter,Cloudy,True,False,784,4294.0,3017.0,2590.0,2639.0,1015.7094,Understock Risk
2024-05-27,butter,Rainy,False,False,1188,784.0,4294.0,2461.0,2320.75,1441.463,Understock Risk
2024-05-27,butter,Rainy,False,True,546,1188.0,784.0,3017.0,1703.0,881.0344,Understock Risk
2024-05-27,butter,Sunny,False,False,1013,546.0,1188.0,4294.0,882.75,1219.7817,Understock Risk
2024-05-27,butter,Sunny,True,False,1099,1013.0,546.0,784.0,961.5,1131.7336,Normal
2024-06-03,butter,Cloudy,False,False,1900,1099.0,1013.0,1188.0,1139.5,1456.536,Overstock Risk
2024-06-03,butter,Cloudy,False,True,557,1900.0,1099.0,546.0,1142.25,414.32544,Overstock Risk
2024-06-03,butter,Cloudy,True,False,1651,557.0,1900.0,1013.0,1301.75,1253.8157,Overstock Risk
2024-06-03,butter,Rainy,False,False,1636,1651.0,557.0,1099.0,1436.0,1282.3595,Overstock Risk
2024-06-03,butter,Rainy,True,False,493,1636.0,1651.0,1900.0,1084.25,445.84528,Normal
2024-06-03,butter,Sunny,False,False,4350,493.0,1636.0,557.0,2032.5,4464.813,Normal
2024-06-03,butter,Sunny,True,False,2431,4350.0,493.0,1651.0,2227.5,2302.9,Normal
2024-06-10,butter,Cloudy,False,False,2941,2431.0,4350.0,1636.0,2553.75,2689.8145,Normal
2024-06-10,butter,Cloudy,False,True,558,2941.0,2431.0,493.0,2570.0,673.1669,Understock Risk
2024-06-10,butter,Rainy,False,False,922,558.0,2941.0,4350.0,1713.0,1351.0471,Understock Risk
2024-06-10,butter,Sunny,False,False,4579,922.0,558.0,2431.0,2250.0,5040.2896,Normal
2024-06-10,butter,Sunny,True,False,2193,4579.0,922.0,2941.0,2063.0,1942.7556,Normal
2024-06-17,butter,Cloudy,False,False,1850,2193.0,4579.0,558.0,2386.0,2057.9243,Normal
2024-06-17,butter,Cloudy,True,False,619,1850.0,2193.0,922.0,2310.25,962.6182,Understock Risk
2024-06-17,butter,Rainy,False,False,1934,619.0,1850.0,4579.0,1649.0,1833.9437,Normal
2024-06-17,butter,Rainy,True,False,576,1934.0,619.0,2193.0,1244.75,971.18396,Understock Risk
2024-06-17,butter,Sunny,False,False,2555,576.0,1934.0,1850.0,1421.0,2485.0598,Normal
2024-06-24,butter,Cloudy,False,False,2043,2555.0,576.0,619.0,1777.0,1755.4525,Normal
2024-06-24,butter,Cloudy,True,False,677,2043.0,2555.0,1934.0,1462.75,766.50354,Normal
2024-06-24,butter,Rainy,False,False,1339,677.0,2043.0,576.0,1653.5,1761.2642,Understock Risk
2024-06-24,butter,Rainy,False,True,972,1339.0,677.0,2555.0,1257.75,875.4117,Normal
2024-06-24,butter,Rainy,True,False,817,972.0,1339.0,2043.0,951.25,632.0942,Overstock Risk
2024-06-24,butter,Sunny,False,False,1330,817.0,972.0,677.0,1114.5,1904.8452,Understock Risk
2024-06-24,butter,Sunny,True,False,3118,1330.0,817.0,1339.0,1559.25,2424.2393,Overstock Risk
2024-07-01,butter,Cloudy,False,False,1771,3118.0,1330.0,972.0,1759.0,1607.6035,Normal
2024-07-01,butter,Rainy,False,False,1028,1771.0,3118.0,817.0,1811.75,1170.8647,Normal
2024-07-01,butter,Rainy,True,False,1010,1028.0,1771.0,1330.0,1731.75,1297.9989,Understock Risk
2024-07-01,butter,Sunny,False,False,3893,1010.0,1028.0,3118.0,1925.5,4154.4795,Normal
2024-07-01,butter,Sunny,False,True,393,3893.0,1010.0,1771.0,1581.0,434.0277,Normal
2024-07-01,butter,Sunny,True,False,1867,393.0,3893.0,1028.0,1790.75,1666.1976,Normal
2024-07-08,butter,Cloudy,False,False,2288,1867.0,393.0,1010.0,2110.25,2326.2969,Normal
2024-07-08,butter,Cloudy,True,False,1416,2288.0,1867.0,3893.0,1491.0,1064.0391,Overstock Risk
2024-07-08,butter,Rainy,False,False,1720,1416.0,2288.0,393.0,1822.75,1557.0348,Normal
2024-07-08,butter,Rainy,True,True,603,1720.0,1416.0,1867.0,1506.75,589.80023,Normal
2024-07-08,butter,Sunny,False,False,2362,603.0,1720.0,2288.0,1525.25,2757.901,Normal
2024-07-08,butter,Sunny,True,False,1900,2362.0,603.0,1416.0,1646.25,1598.9956,Normal
2024-07-15,butter,Cloudy,False,False,1398,1900.0,2362.0,1720.0,1565.75,1548.9686,Normal
2024-07-15,butter,Rainy,False,False,151,1398.0,1900.0,603.0,1452.75,734.445,Understock Risk
2024-07-15,butter,Rainy,True,False,1265,151.0,1398.0,2362.0,1178.5,1230.4578,Normal
2024-07-15,butter,Sunny,False,False,2709,1265.0,151.0,1900.0,1380.75,2726.9329,Normal
2024-07-15,butter,Sunny,True,False,1533,2709.0,1265.0,1398.0,1414.5,1117.4192,Overstock Risk
